"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.197054603877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.527079999499,159.853516072039,161.197273460686,162.438968010951,163.51417593856,164.103380325144,164.181403474885,167.2996408672,168.166380990028,170.490280183799,170.495010364626,172.161767250332,172.552121543329,174.511534634867,175.489501176097,176.053023219004,175.775146525172,176.668996414382,176.932010416441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.946919968459,159.663037599872,158.909149907264,160.065857408982,162.030091634261,162.815136844486,164.010250631045,164.358348728184,165.462489167741,165.646986174614,167.281463098196,168.789116425125,169.942268739447,172.43291695387,174.068557743472,175.114684947627,176.519971252139,176.971661020739,177.842842413938,178.952934522469,179.157234442988,178.168814886618,177.872672721749,179.203984955114,178.711556034949,178.766355166033,179.207698502797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.080572320749,161.247122432252,161.108097895541,161.332286469278,161.726868271349,162.854158763629,163.278448390751,165.258601487738,166.62852316365,166.854174894134,167.37211978033,168.014351561275,169.465017758516,170.230621586466,172.78755849494,174.962094909281,175.270521378384,175.073247985714,176.227965672562,177.573084837626,178.729187271591,179.476826135904,180.957619396143,181.840398512237,182.70283796402,183.593569260772,182.115601763308,182.88940488667,181.103463802568,180.024290835396,179.097028420704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.641364785851,159.357769706234,160.077369280384,161.955990551636,161.392426182488,162.057068935778,163.491023603197,164.555865746665,165.55767982912,166.394136691168,168.834466468945,169.927061472385,171.440712872246,172.217205168156,172.545989606867,173.503355916375,175.856989603162,177.761268541198,177.631047743143,178.690809969848,178.440009885032,179.936285846976,180.059581110912,181.328761814831,181.867908379933,182.723925489662,183.490977479643,184.032438362878,184.373554627884,184.360380727975,183.288030508605,182.59753832742,181.950430444539,182.040815873631,182.105265125899,181.163840946438,181.65796331299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.872301810952,158.101742899459,158.972296333356,160.467586595609,161.916851212643,164.120803982628,165.488258783524,166.26240433833,167.280684487528,168.470038335777,169.890106601581,173.13006028983,173.762124579507,175.461825270608,175.466940441632,175.616064210442,177.690405908014,178.963658188286,181.286799183849,181.745036318287,181.508846040311,182.581934996029,183.203182232739,184.275579865774,184.878008358721,185.211264746904,185.63152803191,185.942169364378,185.823822943094,186.034068247327,186.277070958505,184.772474807067,184.206998623021,183.273125756344,183.742170002081,182.973906504238,182.665704520699,184.176790114517,184.357131254067,184.646276756051,184.231709100197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.669807095808,159.729961515206,160.680937818096,161.387679853344,161.318115487544,162.937087041531,165.006253965816,167.391311997585,168.503661856531,169.526506457353,171.000610557242,173.947182076229,175.432018994378,178.353371998882,179.656014598619,180.352085883844,181.305598119812,184.348410709185,183.90597958853,184.650001334584,186.241458249338,186.35271442591,186.733411128287,187.422604486308,188.278833250541,188.122775730735,189.060055920091,187.122089397088,187.679736925618,188.08826844543,187.815520480858,187.901593775965,187.871871834612,186.900210865704,185.33142378101,185.233458749409,185.008533639189,185.323513652809,185.811202038544,185.574697603828,186.480362822853,186.570842254201,186.132355172331,184.955103301437,184.2079197314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.612140082605,162.051453865201,163.280493113248,163.840888713069,164.052607454569,164.463031913936,166.239313787452,168.276675910012,171.501774327583,173.564503244287,174.909603206092,177.479773439923,179.850628024293,182.447068521284,182.482976223972,183.338509974498,184.065301272053,187.155860426567,189.293414721414,189.814571170775,191.313142081294,192.012162429039,192.404543492941,191.974506607402,191.319840435048,191.315240946952,191.512183402379,191.635692564938,189.446671102355,189.425230235149,188.906467953393,188.744990657317,188.898804077023,187.637678058187,187.728325811802,187.581705714845,186.86274130887,186.315877075984,186.067825705444,186.541635705761,186.895662660424,187.301726294014,187.464762588051,187.052509652063,185.628026810313,186.516679960748,185.92496220398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.844738577354,163.894258163369,164.744906831478,164.496317945492,166.178165802876,168.563013017366,169.256920373515,170.230078305697,171.920550548074,174.507385509596,177.557679685343,179.818397433764,180.860257030957,182.695285752137,183.329034354297,184.229153780995,186.912461509142,188.171895028085,190.673621158205,191.759346624165,193.290710470612,194.002400042239,194.27633703224,194.815487084331,195.492942749772,194.811250727789,194.786956842057,194.537838087813,193.384836903148,192.976577060396,191.164442784467,190.979921453155,189.873203958475,189.650366437912,188.626577212412,187.800623683959,187.679316843922,187.701578266867,185.314632887019,185.145398737647,187.203241853035,186.462657700498,186.100570165193,185.704182209094,185.272085269165,186.513947728538,186.06693231735,187.144650048783,187.114295359696,185.972729042848,185.618478496678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.774912535944,166.262283310795,167.239900026247,168.492658108249,169.577054449112,171.834597913754,174.061085217699,175.651658364491,177.720545872177,179.270613042178,181.355720054162,183.74263809942,184.141314601384,185.291935380513,187.526621223771,188.660022784291,189.142340100798,190.916349093815,191.669941622039,193.601789259388,194.121803527039,195.218730968866,196.355272409742,197.249832978834,197.764261280511,197.198113462169,197.519039753763,198.272826459613,197.207054260331,196.193190322603,193.606522644565,191.363424659254,189.858677687413,188.013940297789,188.035477691146,186.675097373714,185.402004903889,185.770317177844,184.565624298352,185.224121850184,186.85668257264,186.820853693332,187.637532888124,187.201512643129,186.673593130184,187.255636171726,187.394885969087,186.678323617768,186.530454769815,185.165295499077,184.063971179168,184.301484334908,184.529305845222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
