"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675.067587469352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.153885360306,654.31261641512,682.720532160056,688.557793642301,632.949445058608,627.126568061721,651.764885132224,672.919206604476,696.609088313137,687.931213536293,815.360097518946,811.308138277185,791.768316955103,590.2117061614,566.077333540011,548.303775990529,581.882647331693,612.680623712386,638.846616959032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.789783094296,628.396185309479,682.594668975288,684.688044710585,715.891053163818,727.14238298243,738.24115301167,750.416550990182,763.237326760128,773.459473422873,784.617741323761,778.620575119872,790.569415042095,680.261005602849,851.46931829632,860.232526704263,827.647267862342,654.35430023366,602.079728939615,556.419737035625,576.206634343031,586.683907691498,609.232493624616,604.669331122391,660.492240681145,675.578072333601,638.846616959032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.748006609122,649.037749287358,656.45498445258,674.106773353896,691.558973067117,704.255940136041,727.304040370246,765.75890220263,771.74421808459,755.538817170582,798.339082948686,814.094028393432,767.764800353918,785.015923405379,849.264387573151,853.267950130845,838.15273071201,840.014880820572,817.389136213591,736.621683433566,583.700344361671,658.564824144646,660.018939122204,645.174395028197,671.262833159381,686.53887742992,654.31261641512,675.051923567004,673.303982263436,604.810792363999,509.366217770671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.597314830768,605.63426292642,623.974879721679,614.396812314667,664.423797851255,652.450874529554,665.201813274554,700.753207727269,707.696459680674,730.552011317773,745.821694508815,754.502434750052,775.396417846948,797.652806677191,838.525491562421,828.104741560395,839.343258643224,855.131568824354,851.46931829632,835.760794102675,831.272214648954,809.765004487459,760.751964088857,648.465178252773,666.746353279129,650,673.112623240094,652.5115578651,737.557249527903,674.971277732022,640.556393288341,702.114293378981,658.58293731891,679.001308737718,605.18592184551,661.745772668557,567.736205654848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.468130731784,552.268050859363,546.178760296363,625.309435979978,617.643090467388,697.780653276937,701.78344238091,703.782280203074,677.825798885187,725.430906427345,777.623547683293,745.821694508815,792.27324505311,760.640989894446,785.314854753446,828.02475808396,875,827.844554874619,846.056749579439,849.264387573151,855.09364256335,869.626356546304,848.896342317482,873.212459828649,818.91696770796,752.121953418554,728.868986855663,707.348561665669,742.041103982791,726.722092687432,704.450140180269,695.071938722892,690.727021607123,702.406908638573,680.073525436772,660.018939122204,695.295300055231,729.941448484813,608.276253029822,595.321571775208,628.252685770967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.675828623073,512.71365542878,514.78150704935,531.507290636732,539.675828623073,661.910114743686,671.61500328984,760.345316287277,775.065424923753,697.39991039866,751.664818918645,811.469335388484,797.652806677191,811.316336800037,797.260935955099,778.223333975062,800.507319172259,840.014880820572,855.272251371026,836.309933958539,839.479420182203,849.197902956698,862.083202965338,848.896342317482,847.412853983985,843.74407095285,814.058307581856,719.922252249539,750.925338433638,711.418022697249,735.771133144523,725.430906427345,750.416550990182,673.174565934482,692.391100206236,707.554104004509,686.909432689868,703.859789932327,690.048893005263,672.681202353686,661.308913334723,684.41025933963,630.633387818324,618.662295492954,594.295711347576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.243216200236,570.546272605755,542.356008217027,515.388203202208,515.388203202208,546.458678369486,640.129854996736,764.852927038918,813.984355996978,720.822410290471,763.216876123687,752.120162794548,790.569415042095,795.289593730303,800.763070135412,778.620575119872,761.987532706409,781.057574890161,824.08053757397,819.012039444058,849.342424466199,831.700592153728,837.277182485639,855.312753670878,843.650769150468,835.613416933645,814.899831947579,778.620575119872,732.713075909074,711.849661699438,750,775,797.711486510261,738.24115301167,763.292923931361,695.164830463046,718.259911591969,730.403961029937,687.482650432303,707.743025647096,654.748587057923,738.367710120526,725.043052317186,696.662809350514,625.382810593582,607.159031276392,596.447461728313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.48111098192,586.030495646714,594.64552274693,558.712149581695,564.690737439441,577.16981903076,626.996810199223,651.980049917636,631.157303057171,850.14655346078,790.569415042095,787.051087323389,781.424980404389,794.930844300432,835.919552307989,800.390529679106,840.014880820572,785.015923405379,834.656231260809,792.895409120664,813.17279836453,825.520196110178,832.541290267336,822.476786612237,843.496015434874,860.314108585619,873.549833146643,873.212459828649,800.536410807875,781.064938204022,702.114293378981,766.893082508898,750.416550990182,775.403120963541,789.837652511652,778.620575119872,760.345316287277,761.55141056435,776.771522345899,720.457624525409,704.835414159173,717.473136375835,686.957090337837,716.587305434538,708.512084773574,687.86351069234,725.430906427345,595.382190446968,582.396878714836,581.669168624934,613.197965270395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.537972027284,522.14933175297,564.522650636441,562.776368036594,569.11081611264,585.52943038046,597.564097318867,602.635425527537,646.710956397925,789.735801787524,807.000619578449,850.367567584747,831.272214648954,849.624312039116,832.165848854662,821.965306628925,869.813405847572,871.340455315484,850.082560207345,832.165848854662,811.249036979398,796.690876544955,797.822759555968,813.998538706504,808.105004813514,831.127434727012,843.632489293153,838.997931871012,794.320636663359,749.197461883625,771.767452021657,748.176558455515,751.664818918645,751.664818918645,776.611228350453,794.512429103535,761.791530072668,775.988724575291,761.931763119639,759.111322534449,751.06622951009,690.979103408987,638.130392801064,705.801821602525,707.106781186548,679.234218306244,701.78344238091,661.029622801802,643.84650160956,573.669884830167,605.18592184551,627.163255368523,643.011684534885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
