time,lat_center,lon_center,bearing_motion,fixed_q1_15_6_total,fixed_q1_15_6_exceed,fixed_q1_15_6_pct,fixed_q1_15_6_max_val,fixed_q1_15_6_max_lat,fixed_q1_15_6_max_lon,fixed_q1_15_6_max_dist_km,fixed_q1_20_0_total,fixed_q1_20_0_exceed,fixed_q1_20_0_pct,fixed_q1_20_0_max_val,fixed_q1_20_0_max_lat,fixed_q1_20_0_max_lon,fixed_q1_20_0_max_dist_km,fixed_q1_25_0_total,fixed_q1_25_0_exceed,fixed_q1_25_0_pct,fixed_q1_25_0_max_val,fixed_q1_25_0_max_lat,fixed_q1_25_0_max_lon,fixed_q1_25_0_max_dist_km,fixed_q1_q90_total,fixed_q1_q90_exceed,fixed_q1_q90_pct,fixed_q1_q90_max_val,fixed_q1_q90_max_lat,fixed_q1_q90_max_lon,fixed_q1_q90_max_dist_km,fixed_q1_q95_total,fixed_q1_q95_exceed,fixed_q1_q95_pct,fixed_q1_q95_max_val,fixed_q1_q95_max_lat,fixed_q1_q95_max_lon,fixed_q1_q95_max_dist_km,fixed_q1_q99_total,fixed_q1_q99_exceed,fixed_q1_q99_pct,fixed_q1_q99_max_val,fixed_q1_q99_max_lat,fixed_q1_q99_max_lon,fixed_q1_q99_max_dist_km,fixed_q2_15_6_total,fixed_q2_15_6_exceed,fixed_q2_15_6_pct,fixed_q2_15_6_max_val,fixed_q2_15_6_max_lat,fixed_q2_15_6_max_lon,fixed_q2_15_6_max_dist_km,fixed_q2_20_0_total,fixed_q2_20_0_exceed,fixed_q2_20_0_pct,fixed_q2_20_0_max_val,fixed_q2_20_0_max_lat,fixed_q2_20_0_max_lon,fixed_q2_20_0_max_dist_km,fixed_q2_25_0_total,fixed_q2_25_0_exceed,fixed_q2_25_0_pct,fixed_q2_25_0_max_val,fixed_q2_25_0_max_lat,fixed_q2_25_0_max_lon,fixed_q2_25_0_max_dist_km,fixed_q2_q90_total,fixed_q2_q90_exceed,fixed_q2_q90_pct,fixed_q2_q90_max_val,fixed_q2_q90_max_lat,fixed_q2_q90_max_lon,fixed_q2_q90_max_dist_km,fixed_q2_q95_total,fixed_q2_q95_exceed,fixed_q2_q95_pct,fixed_q2_q95_max_val,fixed_q2_q95_max_lat,fixed_q2_q95_max_lon,fixed_q2_q95_max_dist_km,fixed_q2_q99_total,fixed_q2_q99_exceed,fixed_q2_q99_pct,fixed_q2_q99_max_val,fixed_q2_q99_max_lat,fixed_q2_q99_max_lon,fixed_q2_q99_max_dist_km,fixed_q3_15_6_total,fixed_q3_15_6_exceed,fixed_q3_15_6_pct,fixed_q3_15_6_max_val,fixed_q3_15_6_max_lat,fixed_q3_15_6_max_lon,fixed_q3_15_6_max_dist_km,fixed_q3_20_0_total,fixed_q3_20_0_exceed,fixed_q3_20_0_pct,fixed_q3_20_0_max_val,fixed_q3_20_0_max_lat,fixed_q3_20_0_max_lon,fixed_q3_20_0_max_dist_km,fixed_q3_25_0_total,fixed_q3_25_0_exceed,fixed_q3_25_0_pct,fixed_q3_25_0_max_val,fixed_q3_25_0_max_lat,fixed_q3_25_0_max_lon,fixed_q3_25_0_max_dist_km,fixed_q3_q90_total,fixed_q3_q90_exceed,fixed_q3_q90_pct,fixed_q3_q90_max_val,fixed_q3_q90_max_lat,fixed_q3_q90_max_lon,fixed_q3_q90_max_dist_km,fixed_q3_q95_total,fixed_q3_q95_exceed,fixed_q3_q95_pct,fixed_q3_q95_max_val,fixed_q3_q95_max_lat,fixed_q3_q95_max_lon,fixed_q3_q95_max_dist_km,fixed_q3_q99_total,fixed_q3_q99_exceed,fixed_q3_q99_pct,fixed_q3_q99_max_val,fixed_q3_q99_max_lat,fixed_q3_q99_max_lon,fixed_q3_q99_max_dist_km,fixed_q4_15_6_total,fixed_q4_15_6_exceed,fixed_q4_15_6_pct,fixed_q4_15_6_max_val,fixed_q4_15_6_max_lat,fixed_q4_15_6_max_lon,fixed_q4_15_6_max_dist_km,fixed_q4_20_0_total,fixed_q4_20_0_exceed,fixed_q4_20_0_pct,fixed_q4_20_0_max_val,fixed_q4_20_0_max_lat,fixed_q4_20_0_max_lon,fixed_q4_20_0_max_dist_km,fixed_q4_25_0_total,fixed_q4_25_0_exceed,fixed_q4_25_0_pct,fixed_q4_25_0_max_val,fixed_q4_25_0_max_lat,fixed_q4_25_0_max_lon,fixed_q4_25_0_max_dist_km,fixed_q4_q90_total,fixed_q4_q90_exceed,fixed_q4_q90_pct,fixed_q4_q90_max_val,fixed_q4_q90_max_lat,fixed_q4_q90_max_lon,fixed_q4_q90_max_dist_km,fixed_q4_q95_total,fixed_q4_q95_exceed,fixed_q4_q95_pct,fixed_q4_q95_max_val,fixed_q4_q95_max_lat,fixed_q4_q95_max_lon,fixed_q4_q95_max_dist_km,fixed_q4_q99_total,fixed_q4_q99_exceed,fixed_q4_q99_pct,fixed_q4_q99_max_val,fixed_q4_q99_max_lat,fixed_q4_q99_max_lon,fixed_q4_q99_max_dist_km,rotated_q1_15_6_total,rotated_q1_15_6_exceed,rotated_q1_15_6_pct,rotated_q1_15_6_max_val,rotated_q1_15_6_max_lat,rotated_q1_15_6_max_lon,rotated_q1_15_6_max_dist_km,rotated_q1_20_0_total,rotated_q1_20_0_exceed,rotated_q1_20_0_pct,rotated_q1_20_0_max_val,rotated_q1_20_0_max_lat,rotated_q1_20_0_max_lon,rotated_q1_20_0_max_dist_km,rotated_q1_25_0_total,rotated_q1_25_0_exceed,rotated_q1_25_0_pct,rotated_q1_25_0_max_val,rotated_q1_25_0_max_lat,rotated_q1_25_0_max_lon,rotated_q1_25_0_max_dist_km,rotated_q1_q90_total,rotated_q1_q90_exceed,rotated_q1_q90_pct,rotated_q1_q90_max_val,rotated_q1_q90_max_lat,rotated_q1_q90_max_lon,rotated_q1_q90_max_dist_km,rotated_q1_q95_total,rotated_q1_q95_exceed,rotated_q1_q95_pct,rotated_q1_q95_max_val,rotated_q1_q95_max_lat,rotated_q1_q95_max_lon,rotated_q1_q95_max_dist_km,rotated_q1_q99_total,rotated_q1_q99_exceed,rotated_q1_q99_pct,rotated_q1_q99_max_val,rotated_q1_q99_max_lat,rotated_q1_q99_max_lon,rotated_q1_q99_max_dist_km,rotated_q2_15_6_total,rotated_q2_15_6_exceed,rotated_q2_15_6_pct,rotated_q2_15_6_max_val,rotated_q2_15_6_max_lat,rotated_q2_15_6_max_lon,rotated_q2_15_6_max_dist_km,rotated_q2_20_0_total,rotated_q2_20_0_exceed,rotated_q2_20_0_pct,rotated_q2_20_0_max_val,rotated_q2_20_0_max_lat,rotated_q2_20_0_max_lon,rotated_q2_20_0_max_dist_km,rotated_q2_25_0_total,rotated_q2_25_0_exceed,rotated_q2_25_0_pct,rotated_q2_25_0_max_val,rotated_q2_25_0_max_lat,rotated_q2_25_0_max_lon,rotated_q2_25_0_max_dist_km,rotated_q2_q90_total,rotated_q2_q90_exceed,rotated_q2_q90_pct,rotated_q2_q90_max_val,rotated_q2_q90_max_lat,rotated_q2_q90_max_lon,rotated_q2_q90_max_dist_km,rotated_q2_q95_total,rotated_q2_q95_exceed,rotated_q2_q95_pct,rotated_q2_q95_max_val,rotated_q2_q95_max_lat,rotated_q2_q95_max_lon,rotated_q2_q95_max_dist_km,rotated_q2_q99_total,rotated_q2_q99_exceed,rotated_q2_q99_pct,rotated_q2_q99_max_val,rotated_q2_q99_max_lat,rotated_q2_q99_max_lon,rotated_q2_q99_max_dist_km,rotated_q3_15_6_total,rotated_q3_15_6_exceed,rotated_q3_15_6_pct,rotated_q3_15_6_max_val,rotated_q3_15_6_max_lat,rotated_q3_15_6_max_lon,rotated_q3_15_6_max_dist_km,rotated_q3_20_0_total,rotated_q3_20_0_exceed,rotated_q3_20_0_pct,rotated_q3_20_0_max_val,rotated_q3_20_0_max_lat,rotated_q3_20_0_max_lon,rotated_q3_20_0_max_dist_km,rotated_q3_25_0_total,rotated_q3_25_0_exceed,rotated_q3_25_0_pct,rotated_q3_25_0_max_val,rotated_q3_25_0_max_lat,rotated_q3_25_0_max_lon,rotated_q3_25_0_max_dist_km,rotated_q3_q90_total,rotated_q3_q90_exceed,rotated_q3_q90_pct,rotated_q3_q90_max_val,rotated_q3_q90_max_lat,rotated_q3_q90_max_lon,rotated_q3_q90_max_dist_km,rotated_q3_q95_total,rotated_q3_q95_exceed,rotated_q3_q95_pct,rotated_q3_q95_max_val,rotated_q3_q95_max_lat,rotated_q3_q95_max_lon,rotated_q3_q95_max_dist_km,rotated_q3_q99_total,rotated_q3_q99_exceed,rotated_q3_q99_pct,rotated_q3_q99_max_val,rotated_q3_q99_max_lat,rotated_q3_q99_max_lon,rotated_q3_q99_max_dist_km,rotated_q4_15_6_total,rotated_q4_15_6_exceed,rotated_q4_15_6_pct,rotated_q4_15_6_max_val,rotated_q4_15_6_max_lat,rotated_q4_15_6_max_lon,rotated_q4_15_6_max_dist_km,rotated_q4_20_0_total,rotated_q4_20_0_exceed,rotated_q4_20_0_pct,rotated_q4_20_0_max_val,rotated_q4_20_0_max_lat,rotated_q4_20_0_max_lon,rotated_q4_20_0_max_dist_km,rotated_q4_25_0_total,rotated_q4_25_0_exceed,rotated_q4_25_0_pct,rotated_q4_25_0_max_val,rotated_q4_25_0_max_lat,rotated_q4_25_0_max_lon,rotated_q4_25_0_max_dist_km,rotated_q4_q90_total,rotated_q4_q90_exceed,rotated_q4_q90_pct,rotated_q4_q90_max_val,rotated_q4_q90_max_lat,rotated_q4_q90_max_lon,rotated_q4_q90_max_dist_km,rotated_q4_q95_total,rotated_q4_q95_exceed,rotated_q4_q95_pct,rotated_q4_q95_max_val,rotated_q4_q95_max_lat,rotated_q4_q95_max_lon,rotated_q4_q95_max_dist_km,rotated_q4_q99_total,rotated_q4_q99_exceed,rotated_q4_q99_pct,rotated_q4_q99_max_val,rotated_q4_q99_max_lat,rotated_q4_q99_max_lon,rotated_q4_q99_max_dist_km
2012-03-30 18:00,-37.5,-47.0,0.0,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,29,1.820464532328939,15.055808067321777,-44.25,-37.5,1094.6798149561657,1593,0,0.0,,,,,1593,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,29,1.820464532328939,15.055808067321777,-44.25,-37.5,1094.6798149561657,1593,0,0.0,,,,,1593,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,
2012-03-31 00:00,-37.25,-47.0,38.47344804255732,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1590,10,0.628930817610063,14.842079162597656,-42.75,-36.25,1099.7642637851088,1590,0,0.0,,,,,1590,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1489,0,0.0,,,,,1489,0,0.0,,,,,1489,0,0.0,,,,,1489,0,0.0,,,,,1489,0,0.0,,,,,1489,0,0.0,,,,,1548,0,0.0,,,,,1548,0,0.0,,,,,1548,0,0.0,,,,,1548,10,0.6459948320413437,14.842079162597656,-42.75,-36.25,1099.7642637851088,1548,0,0.0,,,,,1548,0,0.0,,,,,1621,0,0.0,,,,,1621,0,0.0,,,,,1621,0,0.0,,,,,1621,0,0.0,,,,,1621,0,0.0,,,,,1621,0,0.0,,,,,1549,0,0.0,,,,,1549,0,0.0,,,,,1549,0,0.0,,,,,1549,0,0.0,,,,,1549,0,0.0,,,,,1549,0,0.0,,,,
2012-03-31 06:00,-37.25,-46.75,180.0,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1513,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1553,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1590,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1551,0,0.0,,,,,1600,0,0.0,,,,,1600,0,0.0,,,,,1600,0,0.0,,,,,1600,0,0.0,,,,,1600,0,0.0,,,,,1600,0,0.0,,,,,1640,0,0.0,,,,,1640,0,0.0,,,,,1640,0,0.0,,,,,1640,0,0.0,,,,,1640,0,0.0,,,,,1640,0,0.0,,,,,1503,0,0.0,,,,,1503,0,0.0,,,,,1503,0,0.0,,,,,1503,0,0.0,,,,,1503,0,0.0,,,,,1503,0,0.0,,,,,1464,0,0.0,,,,,1464,0,0.0,,,,,1464,0,0.0,,,,,1464,0,0.0,,,,,1464,0,0.0,,,,,1464,0,0.0,,,,
2012-03-31 12:00,-37.5,-47.0,158.36292733314315,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1518,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1558,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1593,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1554,0,0.0,,,,,1575,0,0.0,,,,,1575,0,0.0,,,,,1575,0,0.0,,,,,1575,0,0.0,,,,,1575,0,0.0,,,,,1575,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1531,0,0.0,,,,,1531,0,0.0,,,,,1531,0,0.0,,,,,1531,0,0.0,,,,,1531,0,0.0,,,,,1531,0,0.0,,,,,1500,0,0.0,,,,,1500,0,0.0,,,,,1500,0,0.0,,,,,1500,0,0.0,,,,,1500,0,0.0,,,,,1500,0,0.0,,,,
2012-03-31 18:00,-37.75,-46.5,141.761509957341,1524,0,0.0,,,,,1524,0,0.0,,,,,1524,0,0.0,,,,,1524,2,0.13123359580052493,3.806800365447998,-29.0,-49.75,1018.480560331995,1524,0,0.0,,,,,1524,0,0.0,,,,,1564,0,0.0,,,,,1564,0,0.0,,,,,1564,0,0.0,,,,,1564,0,0.0,,,,,1564,0,0.0,,,,,1564,0,0.0,,,,,1604,0,0.0,,,,,1604,0,0.0,,,,,1604,0,0.0,,,,,1604,0,0.0,,,,,1604,0,0.0,,,,,1604,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1565,0,0.0,,,,,1633,0,0.0,,,,,1633,0,0.0,,,,,1633,0,0.0,,,,,1633,0,0.0,,,,,1633,0,0.0,,,,,1633,0,0.0,,,,,1561,0,0.0,,,,,1561,0,0.0,,,,,1561,0,0.0,,,,,1561,0,0.0,,,,,1561,0,0.0,,,,,1561,0,0.0,,,,,1498,0,0.0,,,,,1498,0,0.0,,,,,1498,0,0.0,,,,,1498,2,0.13351134846461948,3.806800365447998,-29.0,-49.75,1018.480560331995,1498,0,0.0,,,,,1498,0,0.0,,,,
2012-04-01 00:00,-38.5,-46.0,126.04116106190065,1536,0,0.0,,,,,1536,0,0.0,,,,,1536,0,0.0,,,,,1536,4,0.26041666666666663,5.123187065124512,-30.25,-52.5,1093.5299559256343,1536,0,0.0,,,,,1536,0,0.0,,,,,1576,0,0.0,,,,,1576,0,0.0,,,,,1576,0,0.0,,,,,1576,0,0.0,,,,,1576,0,0.0,,,,,1576,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1617,0,0.0,,,,,1578,0,0.0,,,,,1578,0,0.0,,,,,1578,0,0.0,,,,,1578,0,0.0,,,,,1578,0,0.0,,,,,1578,0,0.0,,,,,1563,0,0.0,,,,,1563,0,0.0,,,,,1563,0,0.0,,,,,1563,0,0.0,,,,,1563,0,0.0,,,,,1563,0,0.0,,,,,1648,0,0.0,,,,,1648,0,0.0,,,,,1648,0,0.0,,,,,1648,0,0.0,,,,,1648,0,0.0,,,,,1648,0,0.0,,,,,1584,0,0.0,,,,,1584,0,0.0,,,,,1584,0,0.0,,,,,1584,0,0.0,,,,,1584,0,0.0,,,,,1584,0,0.0,,,,,1512,0,0.0,,,,,1512,0,0.0,,,,,1512,0,0.0,,,,,1512,4,0.26455026455026454,5.123187065124512,-30.25,-52.5,1093.5299559256343,1512,0,0.0,,,,,1512,0,0.0,,,,
2012-04-01 06:00,-38.75,-44.75,84.39604076262691,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,83,5.110837438423645,15.442687034606934,-48.0,-44.75,1028.5530714621684,1624,0,0.0,,,,,1624,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,127,8.012618296529968,15.43838119506836,-48.0,-45.0,1028.7499420111858,1585,0,0.0,,,,,1585,0,0.0,,,,,1530,0,0.0,,,,,1530,0,0.0,,,,,1530,0,0.0,,,,,1530,0,0.0,,,,,1530,0,0.0,,,,,1530,0,0.0,,,,,1625,0,0.0,,,,,1625,0,0.0,,,,,1625,0,0.0,,,,,1625,34,2.0923076923076924,15.147944450378418,-48.0,-43.5,1033.463495741042,1625,0,0.0,,,,,1625,0,0.0,,,,,1636,0,0.0,,,,,1636,0,0.0,,,,,1636,0,0.0,,,,,1636,176,10.757946210268948,15.442687034606934,-48.0,-44.75,1028.5530714621684,1636,0,0.0,,,,,1636,0,0.0,,,,,1536,0,0.0,,,,,1536,0,0.0,,,,,1536,0,0.0,,,,,1536,0,0.0,,,,,1536,0,0.0,,,,,1536,0,0.0,,,,
2012-04-01 12:00,-38.25,-42.75,90.0,1533,0,0.0,,,,,1533,0,0.0,,,,,1533,0,0.0,,,,,1533,0,0.0,,,,,1533,0,0.0,,,,,1533,0,0.0,,,,,1573,0,0.0,,,,,1573,0,0.0,,,,,1573,0,0.0,,,,,1573,152,9.663064208518755,15.068517684936523,-31.25,-35.25,1036.2114344831848,1573,29,1.8436109345200253,15.068517684936523,-31.25,-35.25,1036.2114344831848,1573,0,0.0,,,,,1611,26,1.6139044072004967,15.918574333190918,-47.5,-38.0,1098.4237418593996,1611,0,0.0,,,,,1611,0,0.0,,,,,1611,165,10.242085661080075,15.918574333190918,-47.5,-38.0,1098.4237418593996,1611,0,0.0,,,,,1611,0,0.0,,,,,1572,0,0.0,,,,,1572,0,0.0,,,,,1572,0,0.0,,,,,1572,0,0.0,,,,,1572,0,0.0,,,,,1572,0,0.0,,,,,1522,0,0.0,,,,,1522,0,0.0,,,,,1522,0,0.0,,,,,1522,152,9.986859395532194,15.068517684936523,-31.25,-35.25,1036.2114344831848,1522,29,1.9053876478318004,15.068517684936523,-31.25,-35.25,1036.2114344831848,1522,0,0.0,,,,,1662,26,1.5643802647412757,15.918574333190918,-47.5,-38.0,1098.4237418593996,1662,0,0.0,,,,,1662,0,0.0,,,,,1662,165,9.927797833935017,15.918574333190918,-47.5,-38.0,1098.4237418593996,1662,0,0.0,,,,,1662,0,0.0,,,,,1622,0,0.0,,,,,1622,0,0.0,,,,,1622,0,0.0,,,,,1622,0,0.0,,,,,1622,0,0.0,,,,,1622,0,0.0,,,,,1483,0,0.0,,,,,1483,0,0.0,,,,,1483,0,0.0,,,,,1483,0,0.0,,,,,1483,0,0.0,,,,,1483,0,0.0,,,,
2012-04-01 18:00,-38.75,-40.75,103.07913247504206,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,1,0.0649772579597141,11.037527084350586,-29.5,-41.25,1029.5769572878557,1539,0,0.0,,,,,1539,0,0.0,,,,,1579,5,0.31665611146295125,15.9042329788208,-33.0,-36.75,733.7490163774031,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,236,14.946168461051299,15.9042329788208,-33.0,-36.75,733.7490163774031,1579,85,5.383153894870171,15.9042329788208,-33.0,-36.75,733.7490163774031,1579,4,0.253324889170361,15.9042329788208,-33.0,-36.75,733.7490163774031,1624,51,3.140394088669951,17.658681869506836,-48.0,-36.0,1097.312545593282,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,153,9.421182266009852,17.658681869506836,-48.0,-36.0,1097.312545593282,1624,35,2.1551724137931036,17.658681869506836,-48.0,-36.0,1097.312545593282,1624,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1541,5,0.32446463335496434,15.9042329788208,-33.0,-36.75,733.7490163774031,1541,0,0.0,,,,,1541,0,0.0,,,,,1541,199,12.91369240752758,15.9042329788208,-33.0,-36.75,733.7490163774031,1541,77,4.99675535366645,15.9042329788208,-33.0,-36.75,733.7490163774031,1541,4,0.25957170668397145,15.9042329788208,-33.0,-36.75,733.7490163774031,1644,51,3.102189781021898,17.658681869506836,-48.0,-36.0,1097.312545593282,1644,0,0.0,,,,,1644,0,0.0,,,,,1644,153,9.306569343065693,17.658681869506836,-48.0,-36.0,1097.312545593282,1644,35,2.1289537712895377,17.658681869506836,-48.0,-36.0,1097.312545593282,1644,0,0.0,,,,,1616,0,0.0,,,,,1616,0,0.0,,,,,1616,0,0.0,,,,,1616,0,0.0,,,,,1616,0,0.0,,,,,1616,0,0.0,,,,,1526,0,0.0,,,,,1526,0,0.0,,,,,1526,0,0.0,,,,,1526,38,2.490170380078637,13.71682357788086,-32.75,-39.25,680.7316423877716,1526,8,0.5242463958060288,13.71682357788086,-32.75,-39.25,680.7316423877716,1526,0,0.0,,,,
2012-04-02 00:00,-38.75,-40.0,270.0,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,19,1.2345679012345678,13.01645278930664,-32.5,-40.25,695.3346121762073,1539,0,0.0,,,,,1539,0,0.0,,,,,1579,12,0.7599746675110829,16.2882137298584,-34.5,-38.0,505.11950905976084,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,303,19.189360354654845,16.2882137298584,-34.5,-38.0,505.11950905976084,1579,69,4.369854338188727,16.2882137298584,-34.5,-38.0,505.11950905976084,1579,10,0.6333122229259025,16.2882137298584,-34.5,-38.0,505.11950905976084,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,11,0.6773399014778325,15.535728454589844,-47.0,-32.75,1090.0440543847094,1624,0,0.0,,,,,1624,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1624,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,0,0.0,,,,,1579,36,2.279924002533249,13.967249870300293,-32.75,-40.0,667.1695598673524,1579,7,0.44331855604813175,13.967249870300293,-32.75,-40.0,667.1695598673524,1579,0,0.0,,,,,1539,12,0.7797270955165692,16.2882137298584,-34.5,-38.0,505.11950905976084,1539,0,0.0,,,,,1539,0,0.0,,,,,1539,286,18.58349577647823,16.2882137298584,-34.5,-38.0,505.11950905976084,1539,62,4.028589993502274,16.2882137298584,-34.5,-38.0,505.11950905976084,1539,10,0.649772579597141,16.2882137298584,-34.5,-38.0,505.11950905976084,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,0,0.0,,,,,1585,11,0.694006309148265,15.535728454589844,-47.0,-32.75,1090.0440543847094,1585,0,0.0,,,,,1585,0,0.0,,,,
