track_id,time,phase,east_km,north_km,fwd_km,left_km,wind_speed_ms,exceed_15_6,exceed_20_0,exceed_25_0,exceed_q90,exceed_q95,exceed_q99
20140006,2014-01-04 06:00:00,decay,-513.2862319860893,-895.79938712,-382.3839862863331,959.0108367181355,22.190044403076172,True,True,False,True,True,True
20140006,2014-01-04 07:00:00,decay,-568.6218165266453,-882.7128305599998,-393.91981627644975,973.313870141609,22.190044403076172,True,True,False,True,True,True
20140006,2014-01-04 08:00:00,decay,-621.7250389891909,-873.63802416,-485.6635129338101,955.9897350751685,22.190044403076172,True,True,False,True,True,True
20140006,2014-01-04 09:00:00,decay,-374.2940942100716,-1032.5802748800002,222.70007820019032,1075.510468661939,22.143617630004883,True,True,False,True,True,True
20140006,2014-01-04 10:00:00,decay,-424.55011778268243,-1012.0028842000002,126.01529034470826,1090.1893352705974,22.662370681762695,True,True,False,True,True,True
20140006,2014-01-04 11:00:00,decay,-496.5521316486095,-984.0552189599998,-435.184386390045,1012.6910897452941,22.500024795532227,True,True,False,True,True,True
20140006,2014-01-04 12:00:00,decay,-553.3905711092314,-949.2133948000002,-381.87123047801424,1030.2531516057352,22.143617630004883,True,True,False,True,True,True
20140006,2014-01-04 13:00:00,decay,-530.3767938508333,-963.0319916799999,-317.52988876152153,1052.5706295530636,21.918161392211914,True,True,False,True,True,True
20140006,2014-01-04 14:00:00,decay,-543.4321519171674,-952.2169197200001,-496.86930859734605,977.3210609172215,21.617473602294922,True,True,False,True,True,True
20140006,2014-01-04 15:00:00,decay,-298.20701494035245,-1041.4524788799997,-403.52766871814515,1005.3437770752006,20.8486270904541,True,True,False,True,True,True
20140018,2014-01-10 12:00:00,decay,-707.4484931751311,552.2093165599998,889.5796061002794,-118.60280014357772,9.728422164916992,False,False,False,True,False,False
20140018,2014-01-10 13:00:00,decay,-678.1217816271661,522.1613768799999,844.7148663439359,-137.68968298302428,9.728422164916992,False,False,False,True,False,False
20140018,2014-01-10 14:00:00,decay,-651.7974273873782,492.49893835999995,795.5958067381014,-185.5327543461832,9.728422164916992,False,False,False,True,False,False
20140018,2014-01-10 15:00:00,decay,1003.9956754863407,183.32533823999998,-515.5742324565641,880.7943612801507,9.275604248046875,False,False,False,True,False,False
20140018,2014-01-10 16:00:00,decay,1031.0991490739002,156.16414880000013,-678.5711243705694,791.8926226211549,9.275604248046875,False,False,False,True,False,False
20140018,2014-01-10 17:00:00,decay,1057.6510786364033,138.66074860000012,-806.9896283617107,697.5817852120911,9.275604248046875,False,False,False,True,False,False
20140018,2014-01-10 18:00:00,decay,1084.3309827462026,122.09254772000004,-752.9604943514436,789.7662719426144,9.275604248046875,False,False,False,True,False,False
20140018,2014-01-10 19:00:00,decay,1056.740091627589,69.52635315999981,-857.1988298429118,621.8872093496994,9.262676239013672,False,False,False,True,False,False
