"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.243216200236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.630876496438,577.006463818132,560.376208715762,579.639792049848,579.349333215605,566.692357814164,588.310133839477,594.243216200236,605.160081266366,611.166830179518,617.947505401021,608.78336396849,617.454451761423,612.882533606563,602.25798568556,614.66891712923,629.421737965671,608.231166505979,592.663479556485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.078664683807,608.789783094296,605.127649988509,602.855047565478,614.675374513269,585.768725692999,583.376992066908,577.081292699745,583.469350059796,579.419036515134,585.033366123351,594.243216200236,612.850599196315,625.487305155844,618.377165091894,625,617.454451761423,608.276253029822,602.079728939615,619.72648063068,629.898719693173,618.970920156997,604.656405311325,604.921169099912,604.604591067822,617.134823745448,588.363580069391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.079728939615,592.079425753517,600.416167838731,617.454451761423,608.186079982136,601.88381612113,604.669331122391,600.774183784199,594.223469492189,596.290526946488,585.701887287787,589.914874551115,587.574935043548,600.645619796751,608.371685833998,619.852510663469,624.899677935468,618.344893083295,629.45282678319,639.561197766355,632.455532033676,640.312423743285,637.117923474101,637.322089272342,626.612018874158,612.882533606563,600.520607473216,612.735166578147,602.079728939615,608.276253029822,610.772160717414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.280679188085,618.837236817908,625,610.327780786685,626.996810199223,632.455532033676,626.996810199223,626.498204307083,625.49980015984,606.08493805862,608.276253029822,606.729557108344,601.93631126847,581.48516748065,590.021186060297,590.001297669506,609.192657147646,616.186572786933,632.899995762298,626.297395295472,625,626.865212992275,642.699313466364,644.979471132469,632.455532033676,626.959384948238,629.483915600709,626.97809757373,619.176626269351,614.597719690621,626.996810199223,626.896728911976,626.498204307083,610.276492592763,605.082292899587,592.201302592205,580.56988633358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.152947011306,593.977907707641,608.276253029822,612.824955099354,610.327780786685,621.651244969358,628.209274082447,638.846616959032,640.60401000281,649.031728528187,637.117923474101,626.996810199223,609.539556969336,620.987117418711,605.166544171899,600,624.573058025769,612.818664786066,608.276253029822,612.51456269282,629.446594209538,642.748006609122,637.180101109138,630.952878736129,638.69301374871,630.903077293119,625,625.49980015984,629.384312714687,628.903184571829,637.180101109138,631.173361211435,629.483915600709,632.949445058608,626.84656787971,629.483915600709,629.290140758724,585.100887528511,570.27491507383,570.525229473547,593.977907707641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.635347744681,588.430114796991,592.663479556485,610.431641763298,617.340153807552,627.922530957047,636.917276223046,632.899995762298,638.846616959032,632.899995762298,649.963902213841,637.377439199098,629.483915600709,637.117923474101,612.83137422516,614.918693812442,612.882533606563,630.971473206198,624.811361294036,604.669331122391,604.669331122391,610.186319545078,626.996810199223,637.377439199098,632.522421336485,641.664226140097,655.242581655162,625.411941657807,625.487305155844,625,626.460749199406,626.643953284406,626.959384948238,629.384312714687,640.23904912968,657.611644786346,649.174125109584,628.934458415123,635.108092202097,608.186079982136,595.08430169152,588.370124318234,625,634.854961776819,636.765066559285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.243216200236,594.243216200236,594.243216200236,625,610.23786345296,637.266739345586,637.31591535953,651.690934672486,676.849318534044,654.282711716434,648.471546215506,637.377439199098,630.971473206198,625.49980015984,626.996810199223,629.483915600709,626.996810199223,617.422754787061,626.996810199223,626.959384948238,626.473244203402,625,629.657937093519,626.229592554039,631.173361211435,641.409019890047,650.468576773812,661.720177285472,651.836136721099,642.723660037743,626.959384948238,614.918693812442,632.381241622852,630.209099933385,632.424560741075,637.377439199098,675.123987066274,682.173114669899,661.550171388812,649.963902213841,650.28727693904,631.495504022172,636.904649315187,618.396052464698,618.465843842649,642.613742423871,642.717561823299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.040764008565,618.465843842649,607.977922256422,588.350236815466,601.040764008565,638.61090607443,648.941165430879,673.145600891813,672.758143916975,672.634682126092,675.462804305315,650.468576773812,649.879359875705,635.824316360065,637.377439199098,625,626.97809757373,632.899995762298,654.31261641512,651.920240520265,651.902244908298,629.483915600709,631.595585309419,626.996810199223,636.396103067893,649.866877162883,646.283353387175,649.037749287358,651.88424929633,659.034219804935,659.452901624127,649.727221501224,642.613742423871,640.557683762437,632.937097232985,626.959384948238,640.275736436482,642.613742423871,666.953875994751,632.943271145797,664.125336924911,642.748006609122,656.076746273898,660.018939122204,648.790898161329,648.031550132532,659.900126317092,654.31261641512,660.486324411659,644.369597653281,648.819616148757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.789783094296,625.493552657842,625,618.933008447108,629.017721669452,641.771631644616,656.220237420334,665.575984961137,661.171621747661,672.994040949676,673.145600891813,663.320109795532,650,626.996810199223,626.984345051919,637.217290049276,625.32395125191,620.936712487168,642.748006609122,667.083203206317,675.399069238251,673.13399092836,656.172546895204,651.902244908298,637.365172497458,649.879359875705,650,650.928216234117,659.236469926507,665.439945025608,672.269678230352,670.573806352159,691.465834296967,667.083203206317,648.95912750388,655.242581655162,642.716174507127,644.581237130543,651.88424929633,648.831812577645,642.748006609122,648.746241535152,656.220237420334,648.941165430879,668.937674852404,655.749167464803,655.810317708049,670.407698829066,656.220237420334,676.109764949152,673.087470700766,676.758396729245,642.717561823299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
